,text,gpt_out
2600,"They're kneeling, with one leg out They're offering their hands to the sky","['They're kneeling, with one leg out', 'They're offering their hands to the sky']"
2601,"It looks like they're falling in midair, with both arms out","['they're falling in midair, with both arms out']"
2602,They're big and fat Their arm is pointing to the right,"['They're big and fat', 'Their arm is pointing to the right']"
2603,"They're kneeling, with one leg out Their hands are up so high, like they're offering something to the sky","['They're kneeling, with one leg out', 'Their hands are up so high, like they're offering something to the sky']"
2604,"They're kneeling on one knee Their back is straight, and their hands are offering something to the right","['They're kneeling on one knee', 'Their back is straight', 'their hands are offering something to the right']"
2605,They're balancing on one leg,['balancing on one leg']
2606,"They're falling in midair, with their arms out","['They're falling in midair, with their arms out']"
2607,"They're standing straight, with their arms out, offering something to the left","['They're standing straight, with their arms out, offering something to the left']"
2608,"You can't see their arms They're just sitting there, back straight, looking directly at you","['They're just sitting there, back straight, looking directly at you']"
2609,"They're squatting, an arm out pointing to the right","['They're squatting, an arm out pointing to the right']"
2610,They look like a rabbit,['They look like a rabbit']
2611,"They're just sitting there, slumped You can see their legs but you can't see their arms","['They're just sitting there, slumped', 'You can see their legs but you can't see their arms']"
2612,"They're kneeling one knee, with one leg out Their arms are outstretched on each side","['They're kneeling one knee', 'with one leg out', 'Their arms are outstretched on each side']"
2613,They're walking like a zombie,['They're walking like a zombie']
2614,"They're on one knee, with one leg out Their arms are outstretched to either side","['They're on one knee', 'with one leg out', 'Their arms are outstretched to either side']"
2615,They're walking like a zombie,['They're walking like a zombie']
2616,"They have a square, fat body One arm is pointing to the right","['square, fat body', 'One arm is pointing to the right']"
2617,"They're falling in midair, with arms out","['They're falling in midair, with arms out']"
2618,They're sitting there slumped You can see their legs but you can't see their arms,"['They're sitting there slumped', 'You can see their legs but you can't see their arms']"
2619,They look like a rabbit,['They look like a rabbit']
2620,They're balancing on one leg,['balancing on one leg']
2621,"They're kneeling, with one leg out Their hands are up above their head, offering something to the sky","['They're kneeling, with one leg out', 'Their hands are up above their head, offering something to the sky']"
2622,"They're kneeling on one knee Their back is straight, and their arms are offering something to the right","['They're kneeling on one knee', 'Their back is straight', 'their arms are offering something to the right']"
2623,"They're standing straight, their arms are offering something to the left","['They're standing straight, their arms are offering something to the left']"
2624,"They're squatting, with their arms out offering something to the right","['They're squatting, with their arms out offering something to the right']"
2625,"They're just sitting there, looking directly at you You can't see their arms","['They're just sitting there, looking directly at you', ""You can't see their arms""]"
2626,"They're kneeling, with one leg out Both their arms are outstretched to either side","['They're kneeling', 'with one leg out', 'Both their arms are outstretched to either side']"
2627,"They're sitting there, slumped You can see their legs, but you can't see their arms","['They're sitting there, slumped', 'You can see their legs, but you can't see their arms']"
2628,"They're kneeling, and their arms are offering something to the right Their back is straight","['They're kneeling', 'their arms are offering something to the right', 'Their back is straight']"
2629,"They're just sitting there, looking directly at you You can't see their arms","['They're just sitting there, looking directly at you', ""You can't see their arms""]"
2630,"They're standing straight, arms out, offering something to the left","['They're standing straight, arms out, offering something to the left']"
2631,They're big and square One of their arms is pointing to the right,"['big and square', 'One of their arms is pointing to the right']"
2632,"They're falling in midair, with arms out","['They're falling in midair, with arms out']"
2633,Walking like a zombie,['Walking like a zombie']
2634,"They're kneeling on one leg, they're hands are offering something to the sky","['They're kneeling on one leg', ""they're hands are offering something to the sky""]"
2635,They're balancing on one leg,['balancing on one leg']
2636,"They're squatting, their arms are offering something to the right","['They're squatting', 'their arms are offering something to the right']"
2637,They look like a rabbit,['They look like a rabbit']
2638,They're balancing on one leg,['balancing on one leg']
2639,They look like a rabbit,['They look like a rabbit']
2640,Zombie walking,['Zombie walking']
2641,"Kneeling on one knee, with one leg out Both arms are stretched out to either side","['Kneeling on one knee', 'with one leg out', 'Both arms are stretched out to either side']"
2642,"They're kneeling, back straight, arms out offering something to the right","['They're kneeling', 'back straight', 'arms out offering something to the right']"
2643,"They're kneeling, arms are held up, offering something to the sky","['They're kneeling', 'arms are held up', 'offering something to the sky']"
2644,"They're big, fat, and square One of their arms is pointing to the right","['big, fat, and square', 'One of their arms is pointing to the right']"
2645,"They're sitting there, slumped You can see their legs, but you can't see their arms","['They're sitting there, slumped', 'You can see their legs, but you can't see their arms']"
