,text,gpt_out
1058,"Looks like a man sitting with arms and legs crossed, facing right, Basically one big shape with a diamond on top, Looks like a reverse J, Triangle pointing to the right","['a man sitting with arms and legs crossed, facing right', 'one big shape with a diamond on top', 'a reverse J', 'Triangle pointing to the right']"
1059,"Man sitting with his legs in frog, facing left, Legs are bent","['Man sitting with his legs in frog, facing left, Legs are bent']"
1060,"Man standing, facing left, holding a book or praying","['Man standing, facing left, holding a book or praying']"
1061,"Sort of looks like a mouse facing left, One ear is a square, one is a triangle, Triangle foot in front, It's a triangle head, With a diamond on top, And a triangle to the right of the diamond, The triangle is slightly offset, So it's not completely flat on the bottom","['a mouse facing left', 'One ear is a square, one is a triangle', 'Triangle foot in front', 'It's a triangle head', 'With a diamond on top', 'And a triangle to the right of the diamond', 'The triangle is slightly offset', 'So it's not completely flat on the bottom']"
1062,"Looks like a man bent down, facing right, knees pointed out, Feet flat on the ground, Reading a book ya, Almost an S-shape with a square as the head, Folded behind, Knees are in front to the right, Diamond","['a man bent down, facing right, knees pointed out, Feet flat on the ground', 'Reading a book', 'Almost an S-shape with a square as the head', 'Folded behind', 'Knees are in front to the right', 'Diamond']"
1063,"Looks like a person facing right, holding a book, Knees in front, legs folded behind their body, Similar to the last image, but feet folded behind instead of flat on the ground, The top is two diamonds","['a person facing right, holding a book', 'Knees in front, legs folded behind their body', 'Similar to the last image, but feet folded behind instead of flat on the ground', 'The top is two diamonds']"
1064,"Sad rabbit facing right, Feet in front","['Sad rabbit facing right', 'Feet in front']"
1065,Slanted Y-shape with a diamond in the middle right,['Slanted Y-shape with a diamond in the middle right']
1066,"Basically a fat blob facing right, One arm and one foot","['a fat blob facing right', 'One arm and one foot']"
1067,"Looks like a bird facing left with one leg in front and one straight below, Diamond on the back","['a bird facing left with one leg in front and one straight below', 'Diamond on the back']"
1068,"Fat blob facing right, One arm and one foot","['Fat blob facing right', 'One arm and one foot']"
1069,"Person kneeling, reading a book, facing right, Knees in front, feet flat on ground","['Person kneeling, reading a book, facing right, Knees in front, feet flat on ground']"
1070,"Sad man facing left, legs bent in front, Feet sticking up, No arms visible","['Sad man facing left', 'legs bent in front', 'Feet sticking up', 'No arms visible']"
1071,Slanted Y-shape with diamond in middle left,['Slanted Y-shape with diamond in middle left']
1072,"Seal facing right, triangle out front, diamond on head, Or a woman wearing a dress falling backwards","['Seal facing right', 'triangle out front', 'diamond on head', 'Or a woman wearing a dress falling backwards']"
1073,"Figure skater facing left, can see both hands in front, Leg sticking out behind them","['Figure skater facing left', 'can see both hands in front', 'Leg sticking out behind them']"
1074,"Bird looking down, one foot in front, one straight below, Diamond on upper right, Looks like a man kicking, Yeah, I'll remember that Or a zombie","['Bird looking down, one foot in front, one straight below', 'Diamond on upper right', 'Looks like a man kicking', 'Or a zombie']"
1075,"Person facing left, holding a book, foot in front, Standing up","['Person facing left', 'holding a book', 'foot in front', 'Standing up']"
1076,"Person facing left, kneeled over, arms in front praying, Feet folded behind, Facing right, 2 diamonds, Pointing up behind body","['Person facing left, kneeled over, arms in front praying, Feet folded behind, Facing right, 2 diamonds, Pointing up behind body']"
1077,"Sad rabbit facing right, feet in front","['Sad rabbit facing right, feet in front']"
1078,"This is the weird one Kind of looks like a mouse facing left with a diamond on top and triangle in upper right, Diamond and triangle are connected by bottom corner of diamond, Yes, triangle in the lower left is slightly offset, This one is hard to describe, There's a diamond on top with a triangle connected to the bottom corner","['a mouse facing left with a diamond on top and triangle in upper right', 'Diamond and triangle are connected by bottom corner of diamond', 'triangle in the lower left is slightly offset', 'a diamond on top with a triangle connected to the bottom corner']"
1079,"Man sitting with arms and legs crossed, facing right, Knees are pointing right, No arms visible, Reverse j","['Man sitting with arms and legs crossed, facing right', 'Knees are pointing right', 'No arms visible', 'Reverse j']"
