,text,gpt_out
2351,"The top part of the picture looks like it is a block split in half with a square head and the rest of the body has no legs and looks like some kind of a mountain, hope that helps","['a block split in half with a square head', 'the rest of the body has no legs', 'looks like some kind of a mountain']"
2352,"The next target picture looks like someone on their knees and about to pray It appears as though they are facing to the right when facing the screen, Full knees","['someone on their knees and about to pray', 'facing to the right when facing the screen', 'Full knees']"
2353,"The next target picture looks like someone sitting down but not the one with the arms sticking out, they are facing to the left when facing the image","['someone sitting down but not the one with the arms sticking out, they are facing to the left when facing the image']"
2354,The next target image looks like a person standing on one leg with the other outstretched behind them and leaning forward slightly They appear to be facing to the left when facing the image,"['a person standing on one leg with the other outstretched behind them and leaning forward slightly', 'facing to the left when facing the image']"
2355,The next target image looks like someone standing up but only showing the top half of the body with their arms outstretched and facing to the left when facing the image,['someone standing up but only showing the top half of the body with their arms outstretched and facing to the left']
2356,"The next target image is similar to the split block one but it appears as though the person is sitting down upright and almost facing upwards with their arms and legs stretched out, Sorry, face almost facing upwards, There is a large triangular shape at the back of the square block","['the person is sitting down upright and almost facing upwards with their arms and legs stretched out', 'face almost facing upwards', 'large triangular shape at the back of the square block']"
2357,"The next target image looks like a humped back man with the head lopsided, The head is more towards the back of the body and facing in the opposite direction, The head appears to be facing right when facing the image and the legs appear to outstretch to the left when facing the image","['a humped back man with the head lopsided', 'The head is more towards the back of the body and facing in the opposite direction', 'The head appears to be facing right when facing the image', 'the legs appear to outstretch to the left when facing the image']"
2358,"Two more to go guys - well done for those who keep getting it right, The next target image shows a person about to kneel (bent) with both knees and facing to the right when facing the image",['a person about to kneel (bent) with both knees and facing to the right when facing the image']
2359,"The next target image looks like a square block that has been cut out with a diamond shape on the top of it, Kinda resembles a fat person, Correction, small fat person","['a square block that has been cut out with a diamond shape on the top of it', 'Kinda resembles a fat person', 'small fat person']"
2360,"The target image looks like a person sitting down but no arms or legs showing, It would be similar to someone sitting down when viewing from behind, Possibly baby wrapped in blanket, not sure about C shape though","['a person sitting down but no arms or legs showing', 'someone sitting down when viewing from behind', 'baby wrapped in blanket']"
2361,"Okay, the next target image is the split square block one, does anyone need me to explain in more detail",['the split square block one']
2362,"The next target image shows a person trying to get up or sit down, they are facing to the left when facing the image, Their arms appear to be outstretched behind them to the right","['a person trying to get up or sit down', 'facing to the left when facing the image', 'arms appear to be outstretched behind them to the right']"
2363,The next target image is the hump back with the legs to the left and the head facing to the right when facing the image,['the hump back with the legs to the left and the head facing to the right when facing the image']
2364,The next target image is the person about to kneel who is facing right with arms somewhat outstretched (Their knees appear to be bent),"['the person about to kneel', 'facing right', 'arms somewhat outstretched', 'Their knees appear to be bent']"
2365,"Next one is person standing on one leg facing to the right when facing image, Leg is outstretched to the left behind them, Two arms are outstretched to the left, head looks as though it is facing opposite direction to body - right rather than left","['person standing on one leg facing to the right when facing image', 'Leg is outstretched to the left behind them', 'Two arms are outstretched to the left', 'head looks as though it is facing opposite direction to body - right rather than left']"
2366,This one is the baby wrapped in blanket person sitting down when looking at them from their rear,['the baby wrapped in blanket person sitting down when looking at them from their rear']
