,text,gpt_out
1326,"one hand forward, one backward, about to fight, head not tilted backwards, head is in the centre not tilted backwards, one foot back","['one hand forward, one backward', 'about to fight', 'head not tilted backwards', 'head is in the centre not tilted backwards', 'one foot back']"
1327,"head tilted backwards, fighting stance, kung fu","['head tilted backwards', 'fighting stance', 'kung fu']"
1328,"head tilted backward, one leg raised little, standing position","['head tilted backward', 'one leg raised little', 'standing position']"
1329,"kneeling down, with legs, head in a straight position, no ears, not the kung fu, just head and body kneeling, left vertical kneeling position, like a praying kneeling position, no bowl","['kneeling down', 'with legs', 'head in a straight position', 'no ears', 'not the kung fu', 'just head and body kneeling', 'left vertical kneeling position', 'like a praying kneeling position', 'no bowl']"
1330,"rabbit look alike, sitting position with 2 ears","['rabbit look alike', 'sitting position with 2 ears']"
1331,"standing position with a little triangle at the back, straight head with no ear, no bowl just hands towards the right, facing the right, kneeling, triangle back","['standing position with a little triangle at the back', 'straight head with no ear', 'no bowl just hands towards the right', 'facing the right', 'kneeling', 'triangle back']"
1332,"no hand, no legs just straight head, in a sitting position","['no hand, no legs just straight head, in a sitting position']"
1333,"the superman with a leg raised to backward, yeah horizontally","['the superman with a leg raised to backward, yeah horizontally']"
1334,the diver with no legs,['the diver with no legs']
1335,"the beggar with a bow, standing position, square bow, facing left","['the beggar with a bow', 'standing position', 'square bow', 'facing left']"
1336,"the kungfu master with the fighting hands, head backward, facing right, kneeling and also the head backward position like facing the ceiling","['the kungfu master with the fighting hands', 'head backward, facing right', 'kneeling', 'also the head backward position like facing the ceiling']"
1337,"head straight, facing the right position, hands like holding a triangle bow, legs looks like a triangle shape too, triangle shaped in the person while the back looks like a rectangle, head is straight","['head straight, facing the right position', 'hands like holding a triangle bow', 'legs looks like a triangle shape too', 'triangle shaped in the person while the back looks like a rectangle', 'head is straight']"
1338,"sitting position like someone lost in thought, facing left, situp yeah","['sitting position like someone lost in thought', 'facing left']"
1339,"straight head like a fighter, facing the right side with a triangle hand","['straight head like a fighter', 'facing the right side', 'triangle hand']"
1340,"Standing straight, holding a bowl, with a straight right side, Yes, has a square there","['Standing straight', 'holding a bowl', 'with a straight right side', 'has a square there']"
1341,"Facing right, kneeling, holding bowl, no triangle sticking up, With the upright diamond head, and zigzag legs","['Facing right', 'kneeling', 'holding bowl', 'no triangle sticking up', 'With the upright diamond head', 'zigzag legs']"
1342,"This one looks like a ghost to me, but you called it superman or skydiver","['a ghost', 'superman', 'skydiver']"
1343,"Looks like a stomping penguin to me, you called it a dinosaur, Square on upper right side","['Looks like a stomping penguin to me', 'Square on upper right side']"
1344,"Rabbit with triangle ears and large triangle body, Head is on the left, facing right","['Rabbit with triangle ears and large triangle body', 'Head is on the left, facing right']"
1345,"Looks like a vampire to me, with a cloak Straight vertical left side, Very squared left side, and foot peeking out on the right bottom, Just the one triangle Entire left side is square","['a vampire with a cloak', 'Straight vertical left side', 'Very squared left side', 'foot peeking out on the right bottom', 'Just the one triangle', 'Entire left side is square']"
1346,"Looks like a figure skater, two arm triangles pointing left, and one leg horizontally right, Yes, head straight, one leg up, Yes, facing left","['a figure skater', 'two arm triangles pointing left', 'one leg horizontally right', 'head straight', 'one leg up', 'facing left']"
1347,"Kung fu with head tilting back left, and one leg extended to the right, Looks like a large lazy rabbit with one square ear to me, leaning back, It looks like ears to me, but it's one of the kung fu ones, Triangle leg is extending right, barely connected to body","['Kung fu with head tilting back left, and one leg extended to the right', 'Looks like a large lazy rabbit with one square ear to me, leaning back', 'It looks like ears to me, but it's one of the kung fu ones', 'Triangle leg is extending right, barely connected to body']"
1348,"(sorry about that) Situps, Head tilted slightly left, but in situp position, The legs and feet are pointing left, Looks like someone sitting and facing left, with legs bent slightly upward, Knees pointing up, toes pointing up and out","['Situps', 'Head tilted slightly left, but in situp position', 'The legs and feet are pointing left', 'Looks like someone sitting and facing left, with legs bent slightly upward', 'Knees pointing up, toes pointing up and out']"
1349,"Kung fu with leg pointed back and to the right, and one triangle arm pointing up and right, (Looks like a mouse with one square ear to me), Head upright and fairly center, slightly right, Triangle foot is in the lower left, with top part of foot on the ground","['Kung fu with leg pointed back and to the right', 'one triangle arm pointing up and right', 'Head upright and fairly center, slightly right', 'Triangle foot is in the lower left, with top part of foot on the ground']"
1350,"Kneeling with bowl, head upright, triangle part pointing up in the lower left","['Kneeling with bowl, head upright, triangle part pointing up in the lower left']"
1351,"No arms or legs, looks like a lumpy letter i, Kind of sitting, but no legs visible","['No arms or legs', 'looks like a lumpy letter i', 'Kind of sitting', 'no legs visible']"
1352,"kung fu, triangle hand on the right, head centered, kneeling, not the one with long leg on the floor","['kung fu', 'triangle hand on the right', 'head centered', 'kneeling', 'not the one with long leg on the floor']"
1353,"ghost, superman, skydiver","['ghost', 'superman', 'skydiver']"
1354,"standing straight, square bowl facing left","['standing straight', 'square bowl facing left']"
1355,"penguin stomping feet, dinosaur, square head on the right","['penguin stomping feet', 'dinosaur', 'square head on the right']"
1356,"zigzag legs, bowl in hand facing right","['zigzag legs', 'bowl in hand facing right']"
1357,"kung fu, long leg on the floor, head tilted, facing the ceiling","['kung fu', 'long leg on the floor', 'head tilted', 'facing the ceiling']"
1358,"vampire, vertical straight left side, small triangle bottom right, straight vertical left side body standing","['vampire', 'vertical straight left side', 'small triangle bottom right', 'straight vertical left side body standing']"
1359,"deep in thought, situp position, no ears","['deep in thought', 'situp position', 'no ears']"
1360,"rabbit, 2 ears","['rabbit', '2 ears']"
1361,"bowl in hand kneeling, triangle sticking out facing left upwards, leg facing upward, not the body, body facing right, not zigzag","['bowl in hand kneeling', 'triangle sticking out facing left upwards', 'leg facing upward', 'body facing right']"
