,text,gpt_out
2346,"dog balancing a diamond, paw raised","['dog balancing a diamond, paw raised']"
2347,"looks a mess, diamond head with ponytail triangle, looking left, no legs","['diamond head with ponytail triangle', 'looking left', 'no legs']"
2348,"nn sat down, bent legs","['sat down', 'bent legs']"
2349,"lady kneeling, looking left","['lady kneeling, looking left']"
2350,"biggest guy, no legs, 1 triangle point looking right","['biggest guy', 'no legs', '1 triangle point looking right']"
2351,falling guy,['falling guy']
2352,"guy sat down with knees bent up, looking into his lap","['guy sat down with knees bent up, looking into his lap']"
2353,"person reading praying in the right direction, like an s shape with two squares balanced on top","['person reading praying in the right direction', 'like an s shape with two squares balanced on top']"
2354,like an s shape with a tail and two squares balanced on top of its head,['an s shape with a tail and two squares balanced on top of its head']
2355,person reading to the left,['person reading to the left']
2356,karate kick dude,['karate kick dude']
2357,"like a dog with its paws in the air, one square and one triangle ear","['like a dog with its paws in the air', 'one square and one triangle ear']"
2358,"like a mouse pointing to to the left, one square and one triangle ear","['like a mouse pointing to the left', 'one square and one triangle ear']"
2359,man falling mid air,['man falling mid air']
2360,"fattest one, but the one with two little triangles facing the right","['fattest one', 'two little triangles facing the right']"
2361,rabbit ears,['rabbit ears']
2362,"fattest one, but the one with the just one little triangle on the right","['fattest one', 'just one little triangle on the right']"
2363,dinosaur with a triangle on its back,['dinosaur with a triangle on its back']
2364,"man praying looking to the right, reading a book","['man praying looking to the right, reading a book']"
2365,big man 2 triangles,"['big man', '2 triangles']"
2366,big man 1 triangle,"['big man', '1 triangle']"
2367,reading and walking left,['reading and walking left']
2368,falling,There is no description of the image in the given text.
2369,karate,['karate']
2370,sitting knees up,['sitting knees up']
2371,mouse,['mouse']
2372,"dog, paw in the air","['dog, paw in the air']"
2373,dino,There is no description of the image in the provided text.
2374,woman looking right and reading,['woman looking right and reading']
2375,rabbit ears looking right,['rabbit ears looking right']
2376,"upright figure with arms pointing left, looks like figure holding a book","['upright figure with arms pointing left', 'looks like figure holding a book']"
2377,"figure looking right with one leg behind and one forward arms pointing right, figure kneeling on one leg head o arms up, head up","['figure looking right with one leg behind and one forward', 'arms pointing right', 'figure kneeling on one leg', 'head o arms up', 'head up']"
2378,figure facing forward no arms or legs showing head up,"['figure facing forward', 'no arms or legs showing', 'head up']"
2379,"figure kneeling arms outstretched head up, one foot behind figure","['figure kneeling', 'arms outstretched', 'head up', 'one foot behind figure']"
2380,figure sitting looks like wearing a headdress legs facing forward head down,"['figure sitting', 'wearing a headdress', 'legs facing forward', 'head down']"
2381,figure half kneeling holding a book facing right,['figure half kneeling holding a book facing right']
2382,figure kneeling holding book facing right,['figure kneeling holding book facing right']
2383,figure standing almost square shaped,['figure standing almost square shaped']
2384,figure flying to the left like angel,['figure flying to the left like angel']
2385,figure looks like a skater on one leg,['a skater on one leg']
2386,figure standing on one leg head back,"['figure standing on one leg', 'head back']"
2387,"sitting down, facing left","['sitting down, facing left']"
2388,Figure standing holding book facing left,['Figure standing holding book facing left']
2389,figure sitting down facing left knees bent,['figure sitting down facing left knees bent']
2390,figure sitting facing right bunny ears,"['figure sitting facing right', 'bunny ears']"
2391,figure skating arms out facing left,['figure skating arms out facing left']
2392,figure kneeling down facing right,['figure kneeling down facing right']
2393,"top half body, arms up and wide","['top half body, arms up and wide']"
2394,half kneeling holding book facing right,"['half kneeling', 'holding book', 'facing right']"
2395,figure half square shape facing forward,['figure half square shape facing forward']
2396,kneeling holding book facing right,"['kneeling', 'holding book', 'facing right']"
2397,"least looks like person, head back, arms facing right","['person', 'head back', 'arms facing right']"
2398,"standing, legs pointing left, head facing right","['standing', 'legs pointing left', 'head facing right']"
2399,"no arms or legs, head forward","['no arms or legs', 'head forward']"
2400,bunny ears,['bunny ears']
2401,upright no arms or legs,"['upright', 'no arms or legs']"
2402,facing left holding book,"['facing left', 'holding book']"
2403,facing left sitting,['facing left sitting']
2404,facing right half kneeling holding book,"['facing right', 'half kneeling', 'holding book']"
2405,"kneeling arms outstretched, facing right","['kneeling arms outstretched, facing right']"
2406,half square,['half square']
2407,angel,['angel']
2408,standing on one leg facing left head back,"['standing on one leg', 'facing left', 'head back']"
2409,skater facing left,['skater facing left']
2410,kneeling facing right holding book,['kneeling facing right holding book']
2411,kneeling head back facing right,"['kneeling', 'head back', 'facing right']"
2412,half square,['half square']
2413,half kneel holding book face right,['half kneel holding book face right']
2414,figure skater,['figure skater']
2415,bunny ears,['bunny ears']
2416,"standing on one leg, head back facing left","['standing on one leg', 'head back facing left']"
2417,"least human, head back arms on right","['least human', 'head back', 'arms on right']"
2418,"sitting facing left, knees up","['sitting facing left, knees up']"
2419,no arms or legs,['no arms or legs']
2420,"no legs, arms in Y","['no legs', 'arms in Y']"
2421,standing facing left holding book,['standing facing left holding book']
2422,kneeling facing right triangle coming from face,"['kneeling facing right', 'triangle coming from face']"
2423,kneeling holding book facing right,"['kneeling', 'holding book', 'facing right']"
2424,no arms or legs,['no arms or legs']
2425,bunny ears,['bunny ears']
2426,kneeling facing right holding book,['kneeling facing right holding book']
2427,y shape,['y shape']
2428,"facing right one leg behind head back, least like human","['facing right', 'one leg behind head', 'back', 'least like human']"
2429,facing left on one leg head back,"['facing left', 'on one leg', 'head back']"
2430,skater,['skater']
2431,half square,['half square']
2432,facing left upright holding book,['facing left upright holding book']
2433,kneeling facing right holding book,['kneeling facing right holding book']
2434,kneeling facing right arms out,['kneeling facing right arms out']
